Name,width,height,xmin,ymin,xmax,ymax
11755.jpg,612,408,103,60,289,262
11755.jpg,612,408,398,105,542,244
11756.jpg,612,408,314,101,402,195
11756.jpg,612,408,427,141,581,302
11756.jpg,612,408,227,265,367,400
11756.jpg,612,408,95,81,262,252
11756.jpg,612,408,235,11,327,109
11758.jpg,612,408,571,6,594,30
11758.jpg,612,408,391,9,486,96
11758.jpg,612,408,233,89,346,201
11758.jpg,612,408,113,64,204,158
11759.jpg,612,408,114,48,232,154
11759.jpg,612,408,275,106,356,188
11759.jpg,612,408,429,129,505,211
11760.jpg,612,408,368,128,479,240
11760.jpg,612,408,45,65,162,181
11760.jpg,612,408,152,37,262,149
11760.jpg,612,408,292,0,388,75
11760.jpg,612,408,239,166,381,302
11761.jpg,612,408,353,102,419,165
11761.jpg,612,408,267,92,330,153
11763.jpg,612,408,223,89,338,202
11763.jpg,612,408,302,78,416,189
11764.jpg,612,408,123,109,242,220
11764.jpg,612,408,221,113,330,230
11764.jpg,612,408,312,71,431,191
11765.jpg,612,408,297,183,353,235
11765.jpg,612,408,130,128,184,184
11765.jpg,612,408,219,111,274,170
11765.jpg,612,408,408,131,463,190
11766.jpg,612,397,252,151,272,178
11766.jpg,612,397,308,143,333,169
11766.jpg,612,397,364,139,387,166
11766.jpg,612,397,401,147,422,175
11766.jpg,612,397,460,146,476,170
11766.jpg,612,397,77,141,98,168
11766.jpg,612,397,480,130,497,160
11766.jpg,612,397,194,146,217,173
11766.jpg,612,397,110,141,135,168
11768.jpg,612,408,373,227,462,321
11768.jpg,612,408,250,190,345,281
11768.jpg,612,408,466,116,559,209
11768.jpg,612,408,128,78,264,219
11769.jpg,612,408,184,137,258,217
11769.jpg,612,408,244,52,354,168
11772.jpg,612,408,381,236,464,314
11772.jpg,612,408,294,240,359,305
11772.jpg,612,408,139,84,235,178
11772.jpg,612,408,240,187,308,251
11772.jpg,612,408,331,156,394,223
11774.jpg,612,408,331,152,368,192
11774.jpg,612,408,188,160,305,275
11774.jpg,612,408,445,156,475,189
11774.jpg,612,408,92,188,129,226
11775.jpg,612,408,261,104,314,179
11775.jpg,612,408,393,139,447,203
11775.jpg,612,408,14,116,92,182
11775.jpg,612,408,122,88,159,129
11775.jpg,612,408,185,200,276,320
11775.jpg,612,408,282,185,351,270
11775.jpg,612,408,359,238,426,326
11775.jpg,612,408,283,60,319,101
11775.jpg,612,408,312,93,354,167
11775.jpg,612,408,479,115,538,202
11775.jpg,612,408,370,95,409,149
11776.jpg,612,408,319,111,435,215
11776.jpg,612,408,489,48,612,190
11777.jpg,612,408,90,131,201,242
11777.jpg,612,408,183,113,292,228
11777.jpg,612,408,257,99,376,205
11779.jpg,612,408,223,54,278,107
11779.jpg,612,408,297,129,330,159
11779.jpg,612,408,271,73,317,120
11780.jpg,612,381,186,119,222,157
11780.jpg,612,381,422,111,462,151
11780.jpg,612,381,287,102,327,141
11780.jpg,612,381,131,170,161,201
11780.jpg,612,381,357,134,395,171
11781.jpg,408,612,119,105,235,214
11782.jpg,612,408,116,73,148,105
11782.jpg,612,408,447,100,474,126
11782.jpg,612,408,194,94,226,124
11782.jpg,612,408,327,107,350,130
11782.jpg,612,408,377,106,403,132
11782.jpg,612,408,268,100,296,126
11783.jpg,612,404,216,64,312,163
11783.jpg,612,404,101,88,214,207
11784.jpg,612,408,254,152,286,182
11784.jpg,612,408,568,156,596,182
11784.jpg,612,408,33,143,60,170
11784.jpg,612,408,101,160,125,183
11784.jpg,612,408,400,152,422,175
11784.jpg,612,408,462,133,494,166
11784.jpg,612,408,143,89,166,111
11784.jpg,612,408,447,96,471,119
11784.jpg,612,408,212,101,234,123
11784.jpg,612,408,338,104,360,127
11786.jpg,612,408,138,90,234,270
11786.jpg,612,408,253,123,335,268
11786.jpg,612,408,377,86,490,222
11787.jpg,612,408,114,13,262,138
11787.jpg,612,408,72,165,211,368
11787.jpg,612,408,210,225,306,348
11788.jpg,612,408,404,175,519,292
11788.jpg,612,408,327,110,439,224
11788.jpg,612,408,235,136,314,216
11788.jpg,612,408,110,88,209,184
11788.jpg,612,408,19,30,129,147
11789.jpg,612,408,463,99,557,191
11789.jpg,612,408,0,81,100,199
11789.jpg,612,408,293,101,402,212
11789.jpg,612,408,155,50,247,140
11793.jpg,612,408,283,73,340,127
11793.jpg,612,408,210,88,263,143
11793.jpg,612,408,125,39,174,84
11793.jpg,612,408,159,91,206,137
11793.jpg,612,408,248,42,291,89
11793.jpg,612,408,95,77,138,125
11795.jpg,612,408,200,144,294,235
11795.jpg,612,408,287,72,398,193
11795.jpg,612,408,425,140,536,246
11796.jpg,612,445,356,73,387,105
11796.jpg,612,445,153,62,192,99
11796.jpg,612,445,287,48,326,85
11796.jpg,612,445,409,69,446,107
11796.jpg,612,445,229,70,260,102
11798.jpg,612,430,439,75,494,128
11798.jpg,612,430,99,45,154,99
11798.jpg,612,430,282,74,339,130
11798.jpg,612,430,195,76,243,121
11798.jpg,612,430,379,69,431,122
11799.jpg,612,408,278,102,343,166
11799.jpg,612,408,332,101,426,194
11799.jpg,612,408,173,153,256,229
11799.jpg,612,408,219,48,294,132
11800.jpg,612,408,243,108,338,202
11800.jpg,612,408,92,86,166,168
11800.jpg,612,408,62,211,152,305
11800.jpg,612,408,167,125,246,200
11802.jpg,408,612,148,155,185,192
11802.jpg,408,612,113,137,144,169
11802.jpg,408,612,229,142,260,173
11802.jpg,408,612,179,130,210,163
11802.jpg,408,612,261,157,292,189
11803.jpg,612,408,445,173,510,240
11803.jpg,612,408,266,151,330,217
11803.jpg,612,408,492,138,559,201
11803.jpg,612,408,159,151,221,213
11803.jpg,612,408,95,134,156,196
11803.jpg,612,408,344,140,408,202
11804.jpg,612,408,174,7,277,116
11804.jpg,612,408,140,66,208,155
11804.jpg,612,408,367,66,474,215
11804.jpg,612,408,267,100,364,241
11805.jpg,612,408,292,155,353,220
11805.jpg,612,408,251,132,304,187
11805.jpg,612,408,343,183,418,259
11805.jpg,612,408,333,48,394,112
11805.jpg,612,408,448,175,528,253
11805.jpg,612,408,455,73,506,126
11806.jpg,612,396,392,133,449,188
11806.jpg,612,396,480,119,539,173
11807.jpg,612,408,217,146,293,225
11807.jpg,612,408,348,132,412,198
11807.jpg,612,408,298,189,374,267
11808.jpg,612,408,176,148,267,246
11808.jpg,612,408,289,200,324,244
11809.jpg,612,408,160,186,222,252
11809.jpg,612,408,179,97,275,198
11809.jpg,612,408,51,90,165,195
11810.jpg,408,612,78,77,192,190
11811.jpg,411,612,103,98,204,195
11812.jpg,612,408,229,168,359,303
11813.jpg,612,408,374,67,429,124
11813.jpg,612,408,338,92,393,149
11814.jpg,408,612,161,127,199,166
11814.jpg,408,612,189,92,233,137
11815.jpg,612,408,307,178,380,257
11815.jpg,612,408,351,162,451,254
11816.jpg,612,408,283,132,316,175
11816.jpg,612,408,324,140,344,176
11816.jpg,612,408,149,133,256,288
11817.jpg,612,408,229,85,345,203
11817.jpg,612,408,366,151,475,264
11817.jpg,612,408,426,44,578,203
11818.jpg,612,408,363,120,499,248
11818.jpg,612,408,234,162,329,252
11818.jpg,612,408,295,49,391,141
11818.jpg,612,408,135,177,248,294
11820.jpg,612,408,275,95,356,178
11820.jpg,612,408,218,67,261,121
11820.jpg,612,408,199,95,232,128
11820.jpg,612,408,574,99,608,145
11820.jpg,612,408,421,106,449,145
11820.jpg,612,408,344,104,369,144
11821.jpg,408,612,199,165,227,192
11821.jpg,408,612,114,124,155,160
11821.jpg,408,612,246,157,277,189
11821.jpg,408,612,143,183,174,214
11821.jpg,408,612,179,205,210,238
11821.jpg,408,612,164,175,191,201
11821.jpg,408,612,217,174,249,206
11822.jpg,408,612,208,148,247,186
11822.jpg,408,612,156,153,194,191
11822.jpg,408,612,247,136,285,176
11824.jpg,612,344,406,195,459,241
11824.jpg,612,344,283,119,332,182
11825.jpg,612,344,353,153,400,195
11825.jpg,612,344,256,88,307,141
11827.jpg,612,408,37,36,148,143
11827.jpg,612,408,157,79,223,144
11830.jpg,612,408,215,104,313,198
11830.jpg,612,408,122,128,231,245
11830.jpg,612,408,310,115,406,214
11832.jpg,612,408,270,181,348,261
11832.jpg,612,408,213,88,307,182
11832.jpg,612,408,323,121,441,228
11833.jpg,612,408,268,92,389,207
11833.jpg,612,408,392,239,504,349
11833.jpg,612,408,365,125,459,218
11833.jpg,612,408,155,154,247,243
11835.jpg,612,596,169,226,304,361
11835.jpg,612,596,334,241,517,424
11835.jpg,612,596,34,260,150,374
11840.jpg,612,408,186,57,265,136
11840.jpg,612,408,321,106,397,185
11840.jpg,612,408,436,48,551,156
11841.jpg,612,408,350,147,401,201
11841.jpg,612,408,327,94,373,140
11841.jpg,612,408,266,108,312,154
11841.jpg,612,408,212,87,261,133
11841.jpg,612,408,299,167,353,221
11844.jpg,612,408,383,97,460,170
11844.jpg,612,408,454,196,552,292
11844.jpg,612,408,250,133,348,226
11844.jpg,612,408,166,48,256,139
11844.jpg,612,408,160,138,270,252
11845.jpg,612,408,155,36,232,117
11845.jpg,612,408,372,188,462,281
11845.jpg,612,408,225,117,321,211
11845.jpg,612,408,320,88,400,165
11845.jpg,612,408,111,124,211,224
11851.jpg,612,409,433,233,514,310
11851.jpg,612,409,265,228,344,307
11851.jpg,612,409,264,187,320,241
11851.jpg,612,409,353,173,434,254
11851.jpg,612,409,174,170,252,255
11854.jpg,612,408,255,247,323,328
11854.jpg,612,408,467,95,509,164
11854.jpg,612,408,499,117,561,197
11854.jpg,612,408,456,254,535,346
11854.jpg,612,408,161,60,219,130
11854.jpg,612,408,287,73,358,172
11854.jpg,612,408,381,73,462,170
11854.jpg,612,408,333,38,389,115
11855.jpg,612,408,137,100,250,208
11855.jpg,612,408,488,125,567,200
11855.jpg,612,408,283,137,400,251
11856.jpg,612,408,237,145,377,274
11856.jpg,612,408,368,98,502,243
11856.jpg,612,408,122,86,256,230
11858.jpg,612,408,262,90,338,164
11858.jpg,612,408,377,66,471,162
11858.jpg,612,408,168,116,258,208
11860.jpg,612,408,133,78,189,140
11860.jpg,612,408,366,188,417,270
11860.jpg,612,408,279,178,364,314
11860.jpg,612,408,289,90,339,152
11860.jpg,612,408,228,80,277,153
11860.jpg,612,408,452,171,512,245
11860.jpg,612,408,139,153,198,224
11860.jpg,612,408,388,105,432,162
11861.jpg,612,408,344,139,388,182
11861.jpg,612,408,285,93,338,147
11861.jpg,612,408,405,128,459,185
11862.jpg,612,408,394,217,420,245
11862.jpg,612,408,359,192,389,223
11862.jpg,612,408,433,209,459,235
11863.jpg,612,408,402,121,466,185
11863.jpg,612,408,315,114,396,192
11864.jpg,612,408,279,158,363,238
11864.jpg,612,408,348,198,414,261
11865.jpg,612,503,425,85,501,186
11865.jpg,612,503,340,57,429,177
11866.jpg,612,408,170,106,267,206
11866.jpg,612,408,263,107,339,190
11867.jpg,612,408,329,113,405,197
11867.jpg,612,408,408,127,464,210
11868.jpg,612,408,275,115,331,171
11868.jpg,612,408,362,123,418,178
11870.jpg,612,408,80,185,119,240
11870.jpg,612,408,209,198,254,250
11870.jpg,612,408,429,139,477,198
11870.jpg,612,408,370,149,419,213
11871.jpg,612,408,108,128,215,243
11871.jpg,612,408,188,107,331,242
11872.jpg,612,408,351,110,471,208
11872.jpg,612,408,294,98,363,199
11872.jpg,612,408,254,1,348,59
11872.jpg,612,408,189,66,274,147
11872.jpg,612,408,166,114,223,203
11872.jpg,612,408,47,93,127,208
11872.jpg,612,408,118,140,186,218
11872.jpg,612,408,15,158,119,284
11873.jpg,612,408,266,156,438,324
11873.jpg,612,408,187,23,350,194
11875.jpg,612,408,365,116,402,142
11875.jpg,612,408,352,152,436,256
11875.jpg,612,408,277,179,354,286
11877.jpg,612,408,59,170,133,258
11877.jpg,612,408,172,170,232,266
11877.jpg,612,408,270,135,329,215
11877.jpg,612,408,378,107,435,190
11877.jpg,612,408,429,127,488,201
11878.jpg,612,408,300,199,420,313
11878.jpg,612,408,244,88,376,224
11879.jpg,612,408,203,87,401,282
11883.jpg,612,408,280,165,319,201
11883.jpg,612,408,318,150,362,197
11884.jpg,612,399,152,121,234,254
11884.jpg,612,399,425,101,456,146
11884.jpg,612,399,392,112,416,154
11884.jpg,612,399,362,121,388,151
11884.jpg,612,399,248,88,309,230
11884.jpg,612,399,63,153,134,249
11885.jpg,612,407,396,104,530,229
11885.jpg,612,407,258,114,373,221
11885.jpg,612,407,171,90,283,205
11887.jpg,612,408,257,133,287,166
11887.jpg,612,408,314,140,341,169
11887.jpg,612,408,356,230,370,261
11887.jpg,612,408,406,231,422,260
11887.jpg,612,408,106,60,189,188
11889.jpg,612,408,387,171,524,303
11889.jpg,612,408,277,112,389,230
11891.jpg,612,459,357,69,451,163
11891.jpg,612,459,272,166,337,230
11894.jpg,612,408,359,168,463,277
11894.jpg,612,408,230,96,363,232
11894.jpg,612,408,117,140,205,236
11895.jpg,612,408,328,205,350,228
11895.jpg,612,408,249,177,281,209
11895.jpg,612,408,176,175,202,201
11895.jpg,612,408,296,187,319,209
11895.jpg,612,408,274,199,296,221
11896.jpg,612,408,380,73,485,189
11896.jpg,612,408,248,146,379,276
11896.jpg,612,408,112,72,223,188
11896.jpg,612,408,8,143,171,303
11896.jpg,612,408,259,13,378,127
11897.jpg,612,408,176,171,252,254
11897.jpg,612,408,291,193,369,273
11900.jpg,612,408,83,79,213,210
11900.jpg,612,408,375,64,485,182
11900.jpg,612,408,233,40,363,175
11904.jpg,612,408,165,194,229,256
11904.jpg,612,408,343,166,421,245
11904.jpg,612,408,249,158,313,223
11905.jpg,612,408,335,66,403,130
11905.jpg,612,408,190,91,271,170
11905.jpg,612,408,275,113,351,197
11905.jpg,612,408,371,136,438,205
11906.jpg,612,408,260,103,357,198
11906.jpg,612,408,196,120,278,201
11907.jpg,612,408,287,183,360,295
11907.jpg,612,408,315,113,387,196
11908.jpg,612,408,325,100,425,191
11908.jpg,612,408,186,101,273,198
11908.jpg,612,408,418,128,505,221
11908.jpg,612,408,97,105,175,190
11909.jpg,612,408,177,66,252,190
11909.jpg,612,408,339,105,435,196
11909.jpg,612,408,446,96,538,193
11909.jpg,612,408,266,55,329,167
11911.jpg,612,408,275,35,373,122
11911.jpg,612,408,371,102,438,167
11912.jpg,612,398,222,116,288,181
11913.jpg,612,408,272,97,311,135
11913.jpg,612,408,329,90,354,132
11913.jpg,612,408,244,89,270,125
11913.jpg,612,408,452,112,471,153
11913.jpg,612,408,377,78,399,114
11913.jpg,612,408,457,204,536,280
11913.jpg,612,408,412,105,442,147
11913.jpg,612,408,176,103,219,157
11913.jpg,612,408,229,159,321,288
11913.jpg,612,408,472,129,509,178
11913.jpg,612,408,350,124,392,173
11913.jpg,612,408,215,92,242,130
11913.jpg,612,408,270,74,290,90
11914.jpg,612,432,98,144,142,189
11914.jpg,612,432,482,98,538,154
11914.jpg,612,432,176,162,224,208
11914.jpg,612,432,30,147,76,194
11914.jpg,612,432,379,121,431,176
11914.jpg,612,432,288,138,336,182
11915.jpg,612,408,359,133,484,268
11915.jpg,612,408,21,66,225,263
11915.jpg,612,408,217,75,376,240
11919.jpg,612,408,427,221,484,275
11919.jpg,612,408,87,144,151,207
11919.jpg,612,408,288,157,345,213
11919.jpg,612,408,218,136,275,190
11919.jpg,612,408,382,141,438,195
11919.jpg,612,408,160,199,215,251
11921.jpg,612,408,497,128,534,186
11921.jpg,612,408,334,124,372,185
11921.jpg,612,408,189,133,224,183
11921.jpg,612,408,67,131,112,181
11921.jpg,612,408,401,140,447,185
11922.jpg,612,408,437,173,474,211
11922.jpg,612,408,473,189,505,220
11922.jpg,612,408,261,149,307,194
11922.jpg,612,408,364,151,402,189
11922.jpg,612,408,313,183,352,222
11923.jpg,612,408,381,128,419,168
11923.jpg,612,408,280,153,318,192
11923.jpg,612,408,344,159,376,192
11923.jpg,612,408,444,135,483,173
11923.jpg,612,408,222,111,267,160
11925.jpg,612,409,190,197,282,293
11925.jpg,612,409,254,162,363,277
11927.jpg,612,408,212,136,278,203
11927.jpg,612,408,267,175,334,255
11927.jpg,612,408,339,158,412,215
11929.jpg,612,408,206,143,269,209
11929.jpg,612,408,288,22,342,77
11929.jpg,612,408,271,188,337,253
11929.jpg,612,408,0,107,60,174
11929.jpg,612,408,168,28,215,74
11929.jpg,612,408,106,104,158,156
11930.jpg,612,408,254,106,367,218
11930.jpg,612,408,74,105,182,243
11930.jpg,612,408,350,61,490,168
11932.jpg,612,408,389,218,441,272
11932.jpg,612,408,184,228,232,273
11932.jpg,612,408,333,226,371,263
11932.jpg,612,408,224,199,272,246
11932.jpg,612,408,275,237,328,293
11933.jpg,612,408,260,86,327,148
11933.jpg,612,408,148,108,212,172
11933.jpg,612,408,345,51,410,115
11935.jpg,612,408,195,29,257,97
11935.jpg,612,408,373,100,436,166
11935.jpg,612,408,272,102,329,156
11935.jpg,612,408,468,127,545,210
11937.jpg,612,408,389,168,457,232
11937.jpg,612,408,218,129,297,206
11937.jpg,612,408,477,177,556,256
11937.jpg,612,408,315,73,396,151
11938.jpg,612,408,256,55,308,109
11938.jpg,612,408,340,38,393,93
11938.jpg,612,408,417,49,471,101
11938.jpg,612,408,168,29,225,83
11939.jpg,612,437,296,77,460,240
11939.jpg,612,437,195,66,326,202
11940.jpg,612,408,474,143,526,195
11940.jpg,612,408,150,95,218,161
11940.jpg,612,408,243,143,297,198
11940.jpg,612,408,324,157,370,205
11940.jpg,612,408,391,118,455,184
11943.jpg,612,408,249,108,328,188
11943.jpg,612,408,131,70,208,154
11943.jpg,612,408,355,128,447,217
11944.jpg,612,408,461,66,551,159
11944.jpg,612,408,359,224,413,275
11944.jpg,612,408,436,142,485,187
11944.jpg,612,408,46,119,109,183
11944.jpg,612,408,250,153,305,205
11944.jpg,612,408,454,148,530,227
11944.jpg,612,408,407,198,443,236
11944.jpg,612,408,305,221,357,275
11945.jpg,612,408,336,176,450,295
11945.jpg,612,408,150,202,244,294
11945.jpg,612,408,218,155,334,274
11946.jpg,612,408,180,98,247,162
11946.jpg,612,408,404,167,466,232
11946.jpg,612,408,181,186,248,250
11946.jpg,612,408,253,84,307,137
11946.jpg,612,408,383,79,438,133
11946.jpg,612,408,319,115,397,195
11947.jpg,612,408,259,178,306,223
11947.jpg,612,408,297,103,341,148
11947.jpg,612,408,313,183,366,238
11947.jpg,612,408,385,123,439,177
11947.jpg,612,408,384,168,439,220
11947.jpg,612,408,134,176,201,237
11947.jpg,612,408,204,151,272,213
11947.jpg,612,408,0,149,59,232
11948.jpg,612,408,276,72,373,172
11948.jpg,612,408,354,107,420,171
11948.jpg,612,408,407,93,500,185
11949.jpg,612,408,198,140,272,216
11949.jpg,612,408,267,147,362,237
11950.jpg,612,408,293,61,426,201
11950.jpg,612,408,155,70,271,177
11951.jpg,612,408,168,121,224,176
11951.jpg,612,408,236,120,279,166
11952.jpg,612,408,228,157,283,211
11952.jpg,612,408,300,142,353,198
11952.jpg,612,408,358,173,414,225
11952.jpg,612,408,409,159,461,210
11952.jpg,612,408,168,138,225,193
11953.jpg,612,408,53,79,210,237
11953.jpg,612,408,395,66,558,241
11953.jpg,612,408,245,106,410,265
11954.jpg,612,408,294,138,387,225
11954.jpg,612,408,228,66,318,161
11955.jpg,612,408,185,105,301,219
11955.jpg,612,408,286,164,379,255
11956.jpg,612,408,212,114,286,192
11956.jpg,612,408,265,129,377,239
11957.jpg,612,408,177,188,227,233
11957.jpg,612,408,207,129,248,190
11957.jpg,612,408,281,147,314,190
11957.jpg,612,408,364,139,399,178
11957.jpg,612,408,458,79,504,118
11957.jpg,612,408,82,144,134,198
11958.jpg,612,408,155,40,231,116
11958.jpg,612,408,373,111,457,187
11958.jpg,612,408,258,88,313,141
11958.jpg,612,408,441,146,487,192
11960.jpg,612,459,491,33,612,171
11960.jpg,612,459,15,111,124,223
11961.jpg,612,408,322,118,378,172
11962.jpg,612,408,502,156,584,236
11962.jpg,612,408,396,190,463,255
11962.jpg,612,408,211,162,276,229
11962.jpg,612,408,114,188,196,269
11962.jpg,612,408,278,140,367,239
11963.jpg,401,612,184,243,291,314
11964.jpg,612,408,255,100,349,195
11964.jpg,612,408,106,1,243,137
11964.jpg,612,408,375,149,532,309
11965.jpg,612,430,320,156,367,207
11965.jpg,612,430,279,130,331,179
11965.jpg,612,430,221,125,260,175
11965.jpg,612,430,163,118,207,179
11967.jpg,612,413,214,128,269,183
11967.jpg,612,413,261,82,315,136
11967.jpg,612,413,289,115,370,195
11967.jpg,612,413,387,87,521,223
11967.jpg,612,413,188,98,220,128
11967.jpg,612,413,334,22,389,78
11970.jpg,612,408,341,41,461,153
11970.jpg,612,408,244,84,359,198
11972.jpg,612,385,281,105,393,226
11972.jpg,612,385,187,126,298,246
11973.jpg,612,408,280,123,372,227
11973.jpg,612,408,361,93,437,210
11975.jpg,612,408,455,114,544,215
11975.jpg,612,408,407,76,460,154
11975.jpg,612,408,330,45,380,110
11975.jpg,612,408,211,40,269,109
11975.jpg,612,408,267,125,374,250
11975.jpg,612,408,160,125,239,213
11976.jpg,612,442,375,254,426,310
11976.jpg,612,442,174,123,201,159
11976.jpg,612,442,227,292,270,338
11976.jpg,612,442,355,110,388,145
11976.jpg,612,442,447,141,479,176
11976.jpg,612,442,296,256,344,320
11976.jpg,612,442,268,116,300,151
11977.jpg,612,435,392,229,449,280
11977.jpg,612,435,237,261,301,328
11977.jpg,612,435,482,129,514,160
11977.jpg,612,435,314,236,378,302
11977.jpg,612,435,185,118,216,149
11977.jpg,612,435,294,106,327,138
11977.jpg,612,435,386,99,419,131
11978.jpg,612,408,335,147,388,203
11978.jpg,612,408,295,164,346,215
11978.jpg,612,408,235,161,279,209
11979.jpg,612,408,154,75,222,158
11979.jpg,612,408,344,76,407,145
11979.jpg,612,408,552,61,612,149
11979.jpg,612,408,519,81,557,163
11979.jpg,612,408,50,84,109,176
11981.jpg,612,408,131,42,207,121
11981.jpg,612,408,288,68,378,156
11981.jpg,612,408,221,87,293,163
11981.jpg,612,408,400,170,495,261
11982.jpg,612,408,342,158,406,222
11982.jpg,612,408,278,168,354,241
11982.jpg,612,408,331,246,394,312
11982.jpg,612,408,198,151,277,230
11983.jpg,612,408,321,55,382,118
11983.jpg,612,408,240,39,320,114
11985.jpg,612,408,191,203,261,287
11985.jpg,612,408,349,215,415,303
11985.jpg,612,408,270,159,346,239
11985.jpg,612,408,458,15,542,122
11985.jpg,612,408,359,85,423,159
11990.jpg,612,408,5,321,42,380
11990.jpg,612,408,524,223,559,273
11990.jpg,612,408,460,215,495,260
11990.jpg,612,408,438,203,462,236
11990.jpg,612,408,400,154,430,190
11990.jpg,612,408,322,147,342,178
11990.jpg,612,408,268,212,291,242
11990.jpg,612,408,247,210,269,235
11990.jpg,612,408,207,190,236,229
11990.jpg,612,408,334,205,357,237
11990.jpg,612,408,162,160,195,200
11991.jpg,612,408,350,200,377,235
11991.jpg,612,408,304,183,329,220
11991.jpg,612,408,240,172,273,215
11992.jpg,612,408,278,169,374,264
